month,source,target,st,ce_normalized,excluded,exclusion_reason,source_file,source_pair
2013-01,solar_resource_factor_north,operational_expenditure_eur,0.0002665159033182712,-0.03260031389043737,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'operational_expenditure_eur')"
2013-01,solar_resource_factor_north,installed_wind_mw,6.122623730444078e-08,-0.057189948926988234,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'installed_wind_mw')"
2013-01,solar_resource_factor_north,installed_solar_mw,0.2691199422890869,0.05252367553099936,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'installed_solar_mw')"
2013-01,solar_resource_factor_north,renewable_generation_gwh,0.037051443015046676,0.1642941163696655,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'renewable_generation_gwh')"
2013-01,solar_resource_factor_north,renewable_share_pct,0.026060256292973878,0.15108124039175685,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'renewable_share_pct')"
2013-01,solar_resource_factor_north,capital_expenditure_eur,0.0005163707203346505,-0.04494753705280583,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'capital_expenditure_eur')"
2013-01,solar_resource_factor_north,fossil_generation_gwh,0.005317269515810686,-0.06865062112248731,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_north', 'fossil_generation_gwh')"
2013-01,subsidy_wind_north,profit_eur,2.632492835417145e-07,-0.030141963069130244,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'profit_eur')"
2013-01,subsidy_wind_north,revenue_eur,6.188205197860923e-09,-0.04426299958009325,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'revenue_eur')"
2013-01,subsidy_wind_north,co2_emissions_tonnes,4.102515788715747e-05,0.006978572553154205,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'co2_emissions_tonnes')"
2013-01,subsidy_wind_north,budget_utilization_pct,0.0001308613232887478,0.03639006916544841,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'budget_utilization_pct')"
2013-01,subsidy_wind_north,operational_expenditure_eur,5.108305589770359e-06,-0.00816371353272536,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'operational_expenditure_eur')"
2013-01,subsidy_wind_north,installed_wind_mw,0.007607055059088257,0.07271329711921806,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'installed_wind_mw')"
2013-01,subsidy_wind_north,installed_solar_mw,0.0,0.040053639793206496,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'installed_solar_mw')"
2013-01,subsidy_wind_north,renewable_generation_gwh,0.0005958470774446063,0.03232858526522593,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'renewable_generation_gwh')"
2013-01,subsidy_wind_north,renewable_share_pct,0.00041010521870307894,0.034299420904066534,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'renewable_share_pct')"
2013-01,subsidy_wind_north,capital_expenditure_eur,0.0036894437186137307,0.04809435092820715,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'capital_expenditure_eur')"
2013-01,subsidy_wind_north,fossil_generation_gwh,8.936414412519528e-05,-0.020411688519212674,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_north', 'fossil_generation_gwh')"
2013-01,subsidy_solar_north,profit_eur,5.061758567126816e-07,0.010881650626661616,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'profit_eur')"
2013-01,subsidy_solar_north,revenue_eur,2.4541594525054304e-09,0.00779219805839348,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'revenue_eur')"
2013-01,subsidy_solar_north,co2_emissions_tonnes,7.571772687852914e-06,-0.01423496988318857,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'co2_emissions_tonnes')"
2013-01,subsidy_solar_north,budget_utilization_pct,0.0003554231443517378,0.028300992800619353,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'budget_utilization_pct')"
2013-01,subsidy_solar_north,operational_expenditure_eur,5.276603273111181e-08,-0.006116594232351977,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'operational_expenditure_eur')"
2013-01,subsidy_solar_north,installed_wind_mw,0.0,-0.010936709451334655,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'installed_wind_mw')"
2013-01,subsidy_solar_north,installed_solar_mw,0.053823988457817405,0.005228673897073878,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'installed_solar_mw')"
2013-01,subsidy_solar_north,renewable_generation_gwh,0.00010933223695615502,-0.016303967622429583,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'renewable_generation_gwh')"
2013-01,subsidy_solar_north,renewable_share_pct,6.930536491893845e-05,-0.005686586186448847,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'renewable_share_pct')"
2013-01,subsidy_solar_north,capital_expenditure_eur,0.0013668204957107452,-0.043166632716857764,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'capital_expenditure_eur')"
2013-01,subsidy_solar_north,fossil_generation_gwh,1.7203235859945244e-05,0.004100995459915587,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_solar_north', 'fossil_generation_gwh')"
2013-01,fossil_availability_factor_north,profit_eur,0.0,0.000871841273021976,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'profit_eur')"
2013-01,fossil_availability_factor_north,revenue_eur,0.0,-0.0006812216998983182,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('fossil_availability_factor_north', 'revenue_eur')"
